,current speed,direction,u,v
2003-03-31-21-59,56.310000000000002,211.84,-29.710000000000001,-47.840000000000003
2003-03-31-23-00,58.07,214.30000000000001,-32.719999999999999,-47.979999999999997
2003-04-01-00-00,56.899999999999999,213.94999999999999,-31.77,-47.200000000000003
2003-04-01-00-59,57.780000000000001,220.28,-37.350000000000001,-44.079999999999998
2003-04-01-02-00,58.369999999999997,212.19,-31.09,-49.399999999999999
2003-04-01-03-00,57.780000000000001,207.27000000000001,-26.469999999999999,-51.359999999999999
2003-04-01-03-59,71.859999999999999,205.16,-30.550000000000001,-65.040000000000006
2003-04-01-05-00,68.340000000000003,201.63999999999999,-25.199999999999999,-63.520000000000003
2003-04-01-06-00,71.269999999999996,205.16,-30.300000000000001,-64.510000000000005
2003-04-01-06-59,65.700000000000003,210.08000000000001,-32.93,-56.850000000000001
2003-04-01-08-00,58.950000000000003,213.24000000000001,-32.32,-49.310000000000002
2003-04-01-09-00,53.670000000000002,222.03,-35.939999999999998,-39.869999999999997
2003-04-01-09-59,58.07,227.66,-42.920000000000002,-39.119999999999997
2003-04-01-11-00,61.890000000000001,237.15000000000001,-51.990000000000002,-33.57
2003-04-01-12-00,56.020000000000003,236.09999999999999,-46.5,-31.25
2003-04-01-12-59,51.329999999999998,235.03999999999999,-42.07,-29.41
2003-04-01-14-00,45.460000000000001,232.58000000000001,-36.109999999999999,-27.620000000000001
2003-04-01-15-00,39.890000000000001,220.28,-25.789999999999999,-30.43
2003-04-01-15-59,35.780000000000001,212.88999999999999,-19.43,-30.050000000000001
2003-04-01-17-00,28.16,212.88999999999999,-15.289999999999999,-23.640000000000001
2003-04-01-18-00,20.82,200.22999999999999,-7.2000000000000002,-19.539999999999999
2003-04-01-18-59,18.48,193.91,-4.4400000000000004,-17.940000000000001
2003-04-01-20-00,20.239999999999998,210.78,-10.359999999999999,-17.390000000000001
2003-04-01-21-00,28.739999999999998,226.25,-20.760000000000002,-19.879999999999999
2003-04-01-21-59,28.739999999999998,239.96000000000001,-24.879999999999999,-14.390000000000001
2003-04-01-23-00,31.09,242.43000000000001,-27.559999999999999,-14.390000000000001
2003-04-02-00-00,36.960000000000001,254.38,-35.590000000000003,-9.9499999999999993
2003-04-02-00-59,31.09,267.04000000000002,-31.050000000000001,-1.6100000000000001
2003-04-02-02-00,19.059999999999999,271.25999999999999,-19.059999999999999,0.41999999999999998
2003-04-02-03-00,11.44,249.81,-10.74,-3.9500000000000002
2003-04-02-03-59,8.8000000000000007,202.34,-3.3500000000000001,-8.1400000000000006
2003-04-02-05-00,12.32,171.40000000000001,1.8400000000000001,-12.18
2003-04-02-06-00,17.890000000000001,173.16,2.1299999999999999,-17.760000000000002
2003-04-02-06-59,21.41,176.68000000000001,1.24,-21.370000000000001
2003-04-02-08-00,23.170000000000002,184.41,-1.78,-23.100000000000001
2003-04-02-09-00,26.399999999999999,185.81999999999999,-2.6800000000000002,-26.260000000000002
2003-04-02-09-59,31.379999999999999,194.96000000000001,-8.0999999999999996,-30.32
2003-04-02-11-00,39.009999999999998,204.80000000000001,-16.370000000000001,-35.409999999999997
2003-04-02-12-00,45.170000000000002,219.91999999999999,-28.989999999999998,-34.640000000000001
2003-04-02-12-59,52.789999999999999,228.36000000000001,-39.460000000000001,-35.079999999999998
2003-04-02-14-00,53.670000000000002,238.21000000000001,-45.619999999999997,-28.280000000000001
2003-04-02-15-00,51.329999999999998,252.62,-48.979999999999997,-15.33
2003-04-02-15-59,41.359999999999999,257.89999999999998,-40.439999999999998,-8.6699999999999999
2003-04-02-17-00,34.609999999999999,264.23000000000002,-34.43,-3.48
2003-04-02-18-00,22.579999999999998,276.88,-22.420000000000002,2.71
2003-04-02-18-59,13.789999999999999,278.63999999999999,-13.630000000000001,2.0699999999999998
2003-04-02-20-00,6.4500000000000002,305.36000000000001,-5.2599999999999998,3.73
2003-04-02-21-00,16.420000000000002,288.13,-15.609999999999999,5.1100000000000003
2003-04-02-21-59,14.960000000000001,272.66000000000003,-14.94,0.69999999999999996
2003-04-02-23-00,24.050000000000001,272.66000000000003,-24.02,1.1200000000000001
2003-04-03-00-00,30.210000000000001,274.42000000000002,-30.120000000000001,2.3300000000000001
2003-04-03-00-59,24.640000000000001,268.80000000000001,-24.629999999999999,-0.52000000000000002
2003-04-03-02-00,21.41,265.27999999999997,-21.34,-1.76
2003-04-03-03-00,20.239999999999998,244.88999999999999,-18.32,-8.5899999999999999
2003-04-03-03-59,20.82,213.59,-11.52,-17.350000000000001
2003-04-03-05-00,14.08,206.56,-6.2999999999999998,-12.59
2003-04-03-06-00,11.73,222.74000000000001,-7.96,-8.6199999999999992
2003-04-03-06-59,9.0899999999999999,191.80000000000001,-1.8600000000000001,-8.9000000000000004
2003-04-03-08-00,12.609999999999999,169.63999999999999,2.27,-12.41
2003-04-03-09-00,17.300000000000001,152.77000000000001,7.9199999999999999,-15.390000000000001
2003-04-03-09-59,8.8000000000000007,177.38,0.40000000000000002,-8.7899999999999991
2003-04-03-11-00,16.719999999999999,206.91,-7.5700000000000003,-14.91
2003-04-03-12-00,29.920000000000002,218.87,-18.77,-23.289999999999999
2003-04-03-12-59,37.539999999999999,230.12,-28.809999999999999,-24.07
2003-04-03-14-00,43.990000000000002,232.93000000000001,-35.100000000000001,-26.52
2003-04-03-15-00,43.990000000000002,230.81999999999999,-34.100000000000001,-27.789999999999999
2003-04-03-15-59,53.380000000000003,238.56,-45.539999999999999,-27.84
2003-04-03-17-00,43.119999999999997,241.02000000000001,-37.719999999999999,-20.890000000000001
2003-04-03-18-00,39.600000000000001,259.64999999999998,-38.950000000000003,-7.1100000000000003
2003-04-03-18-59,36.960000000000001,273.01999999999998,-36.899999999999999,1.9399999999999999
2003-04-03-20-00,30.5,268.44,-30.489999999999998,-0.82999999999999996
2003-04-03-21-00,22.0,276.18000000000001,-21.870000000000001,2.3700000000000001
2003-04-03-21-59,22.579999999999998,278.29000000000002,-22.350000000000001,3.2599999999999998
2003-04-03-23-00,24.050000000000001,274.06999999999999,-23.989999999999998,1.71
2003-04-04-00-00,30.210000000000001,277.58999999999997,-29.949999999999999,3.9900000000000002
2003-04-04-00-59,32.259999999999998,273.37,-32.210000000000001,1.8899999999999999
2003-04-04-02-00,32.259999999999998,271.61000000000001,-32.25,0.91000000000000003
2003-04-04-03-00,33.439999999999998,271.61000000000001,-33.420000000000002,0.93999999999999995
2003-04-04-03-59,26.98,252.97,-25.800000000000001,-7.9000000000000004
2003-04-04-05-00,18.77,242.06999999999999,-16.59,-8.7899999999999991
2003-04-04-06-00,16.129999999999999,208.31999999999999,-7.6500000000000004,-14.199999999999999
2003-04-04-06-59,13.49,197.41999999999999,-4.04,-12.869999999999999
2003-04-04-08-00,17.600000000000001,179.84,0.050000000000000003,-17.600000000000001
2003-04-04-09-00,29.620000000000001,188.28,-4.2699999999999996,-29.309999999999999
2003-04-04-09-59,38.420000000000002,203.05000000000001,-15.039999999999999,-35.359999999999999
2003-04-04-11-00,46.340000000000003,210.43000000000001,-23.469999999999999,-39.960000000000001
2003-04-04-12-00,54.850000000000001,223.78999999999999,-37.960000000000001,-39.590000000000003
2003-04-04-12-59,54.850000000000001,236.09999999999999,-45.520000000000003,-30.59
2003-04-04-14-00,55.729999999999997,256.13999999999999,-54.100000000000001,-13.35
2003-04-04-15-00,58.07,252.27000000000001,-55.32,-17.68
2003-04-04-15-59,61.009999999999998,258.60000000000002,-59.799999999999997,-12.06
2003-04-04-17-00,38.420000000000002,268.44,-38.409999999999997,-1.04
2003-04-04-18-00,17.890000000000001,255.08000000000001,-17.289999999999999,-4.6100000000000003
2003-04-04-18-59,8.8000000000000007,251.91999999999999,-8.3599999999999994,-2.73
2003-04-04-20-00,7.3300000000000001,174.91999999999999,0.65000000000000002,-7.2999999999999998
2003-04-04-21-00,12.32,140.11000000000001,7.9000000000000004,-9.4499999999999993
2003-04-04-21-59,14.08,154.16999999999999,6.1299999999999999,-12.67
2003-04-04-23-00,19.940000000000001,178.08000000000001,0.67000000000000004,-19.93
2003-04-05-00-00,28.739999999999998,198.12,-8.9399999999999995,-27.32
2003-04-05-00-59,42.240000000000002,207.97,-19.809999999999999,-37.299999999999997
2003-04-05-02-00,42.82,211.84,-22.59,-36.380000000000003
2003-04-05-03-00,41.649999999999999,206.91,-18.850000000000001,-37.140000000000001
2003-04-05-03-59,43.409999999999997,204.09999999999999,-17.73,-39.619999999999997
2003-04-05-05-00,39.299999999999997,212.53999999999999,-21.140000000000001,-33.130000000000003
2003-04-05-06-00,32.560000000000002,214.30000000000001,-18.350000000000001,-26.899999999999999
2003-04-05-06-59,21.120000000000001,211.13,-10.92,-18.079999999999998
2003-04-05-08-00,13.49,204.09999999999999,-5.5099999999999998,-12.32
2003-04-05-09-00,8.8000000000000007,229.06999999999999,-6.6500000000000004,-5.7699999999999996
2003-04-05-09-59,1.76,199.18000000000001,-0.57999999999999996,-1.6599999999999999
2003-04-05-11-00,8.5099999999999998,299.74000000000001,-7.3899999999999997,4.2199999999999998
2003-04-05-12-00,5.2800000000000002,247.0,-4.8600000000000003,-2.0600000000000001
2003-04-05-12-59,6.75,265.27999999999997,-6.7199999999999998,-0.56000000000000005
2003-04-05-14-00,12.91,238.91,-11.050000000000001,-6.6600000000000001
2003-04-05-15-00,9.9700000000000006,222.74000000000001,-6.7699999999999996,-7.3200000000000003
2003-04-05-15-59,11.73,248.05000000000001,-10.880000000000001,-4.3899999999999997
2003-04-05-17-00,12.029999999999999,221.68000000000001,-8.0,-8.9800000000000004
2003-04-05-18-00,14.369999999999999,198.47999999999999,-4.5499999999999998,-13.630000000000001
2003-04-05-18-59,20.239999999999998,166.47999999999999,4.7300000000000004,-19.68
2003-04-05-20-00,17.010000000000002,182.65000000000001,-0.79000000000000004,-16.989999999999998
2003-04-05-21-00,23.460000000000001,178.78999999999999,0.5,-23.460000000000001
2003-04-05-21-59,23.760000000000002,180.53999999999999,-0.23000000000000001,-23.760000000000002
2003-04-05-23-00,35.200000000000003,189.33000000000001,-5.71,-34.729999999999997
2003-04-06-00-00,32.850000000000001,204.44999999999999,-13.6,-29.899999999999999
2003-04-06-00-59,43.409999999999997,211.13,-22.440000000000001,-37.159999999999997
2003-04-06-02-00,48.689999999999998,212.88999999999999,-26.440000000000001,-40.880000000000003
2003-04-06-03-00,43.409999999999997,223.78999999999999,-30.039999999999999,-31.34
2003-04-06-03-59,50.149999999999999,215.34999999999999,-29.02,-40.909999999999997
2003-04-06-05-00,54.549999999999997,213.94999999999999,-30.460000000000001,-45.259999999999998
2003-04-06-06-00,55.729999999999997,210.78,-28.52,-47.880000000000003
2003-04-06-06-59,51.030000000000001,204.80000000000001,-21.41,-46.329999999999998
2003-04-06-08-00,51.619999999999997,196.37,-14.550000000000001,-49.530000000000001
2003-04-06-09-00,43.990000000000002,183.71000000000001,-2.8500000000000001,-43.899999999999999
2003-04-06-09-59,47.219999999999999,170.69999999999999,7.6299999999999999,-46.600000000000001
2003-04-06-11-00,51.909999999999997,151.00999999999999,25.16,-45.409999999999997
2003-04-06-12-00,56.899999999999999,153.81999999999999,25.100000000000001,-51.060000000000002
2003-04-06-12-59,61.590000000000003,174.56999999999999,5.8300000000000001,-61.32
2003-04-06-14-00,60.420000000000002,174.56999999999999,5.7199999999999998,-60.149999999999999
2003-04-06-15-00,58.07,185.81999999999999,-5.8899999999999997,-57.770000000000003
2003-04-06-15-59,56.899999999999999,193.91,-13.67,-55.229999999999997
2003-04-06-17-00,53.380000000000003,205.86000000000001,-23.280000000000001,-48.039999999999999
2003-04-06-18-00,69.219999999999999,216.75999999999999,-41.420000000000002,-55.460000000000001
2003-04-06-18-59,56.020000000000003,223.78999999999999,-38.770000000000003,-40.439999999999998
2003-04-06-20-00,78.019999999999996,215.0,-44.75,-63.909999999999997
2003-04-06-21-00,49.859999999999999,232.22999999999999,-39.409999999999997,-30.539999999999999
2003-04-06-21-59,37.840000000000003,222.74000000000001,-25.68,-27.789999999999999
2003-04-06-23-00,39.009999999999998,226.59999999999999,-28.34,-26.800000000000001
2003-04-07-00-00,38.420000000000002,224.49000000000001,-26.93,-27.41
2003-04-07-00-59,38.130000000000003,218.52000000000001,-23.739999999999998,-29.829999999999998
2003-04-07-02-00,43.409999999999997,225.19999999999999,-30.800000000000001,-30.59
2003-04-07-03-00,29.620000000000001,239.61000000000001,-25.550000000000001,-14.98
2003-04-07-03-59,20.82,243.13,-18.579999999999998,-9.4100000000000001
2003-04-07-05-00,23.460000000000001,219.91999999999999,-15.06,-17.989999999999998
2003-04-07-06-00,20.82,188.63,-3.1299999999999999,-20.59
2003-04-07-06-59,28.16,170.34999999999999,4.7199999999999998,-27.760000000000002
2003-04-07-08-00,37.539999999999999,170.0,6.5199999999999996,-36.969999999999999
2003-04-07-09-00,45.75,200.22999999999999,-15.82,-42.93
2003-04-07-09-59,51.329999999999998,207.62,-23.789999999999999,-45.479999999999997
2003-04-07-11-00,45.170000000000002,209.72999999999999,-22.399999999999999,-39.219999999999999
2003-04-07-12-00,44.869999999999997,207.62,-20.800000000000001,-39.759999999999998
2003-04-07-12-59,46.630000000000003,213.94999999999999,-26.039999999999999,-38.689999999999998
2003-04-07-14-00,50.740000000000002,226.59999999999999,-36.869999999999997,-34.859999999999999
2003-04-07-15-00,57.780000000000001,223.44,-39.729999999999997,-41.950000000000003
2003-04-07-15-59,57.490000000000002,233.99000000000001,-46.5,-33.799999999999997
2003-04-07-17-00,54.850000000000001,239.25999999999999,-47.140000000000001,-28.030000000000001
2003-04-07-18-00,50.149999999999999,241.37,-44.020000000000003,-24.030000000000001
2003-04-07-18-59,48.390000000000001,235.03999999999999,-39.659999999999997,-27.73
2003-04-07-20-00,37.539999999999999,233.28,-30.09,-22.440000000000001
2003-04-07-21-00,29.920000000000002,227.31,-21.989999999999998,-20.289999999999999
2003-04-07-21-59,29.620000000000001,217.81,-18.16,-23.399999999999999
2003-04-07-23-00,20.239999999999998,219.91999999999999,-12.99,-15.52
2003-04-08-00-00,20.530000000000001,227.66,-15.18,-13.83
2003-04-08-00-59,25.809999999999999,239.61000000000001,-22.260000000000002,-13.06
2003-04-08-02-00,31.379999999999999,238.21000000000001,-26.670000000000002,-16.530000000000001
2003-04-08-03-00,34.32,229.41999999999999,-26.059999999999999,-22.32
2003-04-08-03-59,36.960000000000001,225.19999999999999,-26.219999999999999,-26.039999999999999
2003-04-08-05-00,38.420000000000002,220.63,-25.02,-29.16
2003-04-08-06-00,41.359999999999999,229.77000000000001,-31.57,-26.710000000000001
2003-04-08-06-59,37.25,231.53,-29.16,-23.170000000000002
2003-04-08-08-00,37.539999999999999,233.28,-30.09,-22.440000000000001
2003-04-08-09-00,26.399999999999999,245.59,-24.039999999999999,-10.91
2003-04-08-09-59,28.449999999999999,254.38,-27.399999999999999,-7.6600000000000001
2003-04-08-11-00,19.649999999999999,249.11000000000001,-18.359999999999999,-7.0099999999999998
2003-04-08-12-00,15.84,243.83000000000001,-14.210000000000001,-6.9800000000000004
2003-04-08-12-59,2.9300000000000002,251.22,-2.7799999999999998,-0.93999999999999995
2003-04-08-14-00,17.300000000000001,261.06,-17.09,-2.6899999999999999
2003-04-08-15-00,7.9199999999999999,280.05000000000001,-7.7999999999999998,1.3799999999999999
2003-04-08-15-59,15.25,234.34,-12.390000000000001,-8.8900000000000006
2003-04-08-17-00,9.9700000000000006,226.96000000000001,-7.29,-6.8099999999999996
2003-04-08-18-00,21.120000000000001,225.19999999999999,-14.98,-14.880000000000001
2003-04-08-18-59,26.100000000000001,207.62,-12.1,-23.129999999999999
2003-04-08-20-00,29.329999999999998,191.09,-5.6399999999999997,-28.780000000000001
2003-04-08-21-00,30.210000000000001,193.19999999999999,-6.9000000000000004,-29.41
2003-04-08-21-59,33.439999999999998,193.55000000000001,-7.8399999999999999,-32.509999999999998
2003-04-08-23-00,26.98,182.30000000000001,-1.0800000000000001,-26.960000000000001
2003-04-09-00-00,19.940000000000001,175.27000000000001,1.6399999999999999,-19.879999999999999
